sFayHCmedi,Chromosome,start,end,pFayHCmedi,FayHCmedi,genes
p14c12.13,12,111125000,133840000,0.3344412636650874,0.03886409004792795,"PHETA1, SH2B3, ATXN2, BRAP, ACAD10, ALDH2, MAPKAPK5, TMEM116, ERP29, NAA25, TRAFD1, RPL6, PTPN11, RPH3A, OAS1, OAS3, OAS2, DTX1, RASAL1, CFAP73, DDX54, RITA1, IQCD, TPCN1, SLC8B1, PLBD2, SDS, SDSL, LHX5, RBM19, TBX5, TBX3, MED13L, MAP1LC3B2, SPRING1, RNFT2, HRK, FBXW8, TESC, FBXO21, NOS1, KSR2, RFC5, WSB2, VSIG10, PEBP1, TAOK3, SUDS3, SRRM4, HSPB8, CCDC60, TMEM233, PRKAB1, CIT, BICDL1, RAB35, GCN1, RPLP0, PXN, SIRT4, PLA2G1B, MSI1, COX6A1, TRIAP1, GATC, SRSF9, DYNLL1, COQ5, RNF10, POP5, CABP1, MLEC, UNC119B, ACADS, SPPL3, HNF1A, C12orf43, OASL, P2RX7, P2RX4, CAMKK2, ANAPC5, RNF34, KDM2B, MORN3, TMEM120B, RHOF, SETD1B, HPD, PSMD9, CFAP251, BCL7A, MLXIP, LRRC43, IL31, B3GNT4, DIABLO, VPS33A, CLIP1, ZCCHC8, RSRC2, KNTC1, HCAR2, HCAR3, HCAR1, DENR, CCDC62, HIP1R, VPS37B, ABCB9, OGFOD2, ARL6IP4, PITPNM2, MPHOSPH9, C12orf65, CDK2AP1, SBNO1, KMT5A, RILPL2, SNRNP35, RILPL1, TMED2, DDX55, EIF2B1, GTF2H3, TCTN2, ATP6V0A2, DNAH10, CCDC92, ZNF664, RFLNA, NCOR2, SCARB1, UBC, DHX37, BRI3BP, AACS, TMEM132B, TMEM132C, SLC15A4, GLT1D1, TMEM132D, FZD10, PIWIL1, RIMBP2, STX2, RAN, ADGRD1, SFSWAP, MMP17, ULK1, PUS1, EP400, DDX51, NOC4L, GALNT9, FBRSL1, LRCOL1, P2RX2, POLE, PXMP2, PGAM5, ANKLE2, GOLGA3, CHFR, ZNF605, ZNF26, ZNF84, ZNF140, ZNF891, ZNF10, ZNF268, ANHX"
p14c13.0,13,19020000,20690000,0.995783308347721,0.1266065914207652,"TUBA3C, TPTE2, MPHOSPH8, PSPC1, ZMYM5, ZMYM2, GJA3, GJB2, GJB6, CRYL1, IFT88"
p14c13.1,13,20685000,38880000,0.7000761391109533,0.04489922600554971,"IL17D, EEF1AKMT1, XPO4, LATS2, SAP18, SKA3, MRPL57, ZDHHC20, MICU2, FGF9, SGCG, SACS, TNFRSF19, MIPEP, C1QTNF9B, SPATA13, C1QTNF9, PARP4, ATP12A, RNF17, CENPJ, PABPC3, AMER2, MTMR6, NUP58, ATP8A2, SHISA2, RNF6, CDK8, WASF3, GPR12, USP12, RPL21, RASL11A, GTF3A, MTIF3, LNX2, POLR1D, GSX1, PDX1, CDX2, URAD, FLT3, PAN3, FLT1, POMP, SLC46A3, MTUS2, SLC7A1, UBL3, KATNAL1, UBE2L5, HMGB1, USPL1, ALOX5AP, MEDAG, TEX26, HSPH1, B3GLCT, RXFP2, FRY, ZAR1L, BRCA2, N4BP2L1, N4BP2L2, PDS5B, KL, STARD13, RFC3, NBEA, MAB21L1, DCLK1, SOHLH2, CCDC169-SOHLH2, CCDC169, SPART, CCNA1, SERTM1, RFXAP, SMAD9, ALG5, EXOSC8, SUPT20H, CSNK1A1L, POSTN, TRPC4, UFM1, FREM2"
p14c13.2,13,38875000,38955000,0.9999999231403728,0.48329817514182327,
p14c13.3,13,38950000,45185000,0.16922843852527952,0.03170782150875509,"STOML3, PROSER1, NHLRC3, LHFPL6, COG6, FOXO1, MRPS31, SLC25A15, ELF1, WBP4, KBTBD6, KBTBD7, MTRF1, NAA16, RGCC, VWA8, DGKH, AKAP11, TNFSF11, FAM216B, EPSTI1, DNAJC15, ENOX1, CCDC122, LACC1, SMIM2, SERP2, TSC22D1, NUFIP1, GPALPP1, GTF2F2"
p14c13.4,13,45180000,46120000,0.9927075154083879,0.1469564850591102,"KCTD4, TPT1, SLC25A30, COG3, ERICH6B, CBY2, SIAH3, ZC3H13, CPB2"
p14c13.5,13,46115000,57115000,0.2721691614922761,0.0380936265079607,"LCP1, LRRC63, RUBCNL, LRCH1, ESD, HTR2A, SUCLA2, NUDT15, MED4, ITM2B, RB1, LPAR6, RCBTB2, CYSLTR2, FNDC3A, MLNR, CDADC1, CAB39L, SETDB2, PHF11, RCBTB1, ARL11, EBPL, KPNA3, SPRYD7, TRIM13, KCNRG, DLEU7, RNASEH2B, C13orf42, FAM124A, SERPINE3, INTS6, WDFY2, DHRS12, TMEM272, CCDC70, ATP7B, ALG11, UTP14C, NEK5, NEK3, THSD1, VPS36, CKAP2, HNRNPA1L2, SUGT1, CNMD, PCDH8, OLFM4"
p14c13.6,13,57110000,59705000,0.0007873045085608146,-0.054164878310241873,"PRR20A, PRR20B, PRR20C, PRR20D, PRR20E, PCDH17, DIAPH3"
p14c13.7,13,59700000,64200000,0.5585155328341211,0.04047148567387843,"TDRD3, PCDH20"
p14c13.8,13,64195000,64580000,0.9999990388413232,0.2775478899966047,
p14c13.9,13,64575000,87935000,0.5245865496500571,0.0424548221926418,"PCDH9, KLHL1, DACH1, MZT1, BORA, DIS3, PIBF1, KLF5, KLF12, TBC1D4, COMMD6, UCHL3, LMO7, KCTD12, ACOD1, CLN5, FBXL3, SCEL, SLAIN1, EDNRB, POU4F1, OBI1, RBM26, NDFIP2, SPRY2, SLITRK1, SLITRK6, SLITRK5"
p14c13.10,13,87930000,89265000,0.0541220588941906,-0.03908974675222645,
p14c13.11,13,89260000,90100000,0.9999530123592696,0.17725020785470094,
p14c13.12,13,90095000,115100000,0.12007934123078062,0.03192318224139115,"GPC5, GPC6, DCT, TGDS, GPR180, SOX21, ABCC4, CLDN10, DZIP1, DNAJC3, UGGT2, HS6ST3, OXGR1, MBNL2, RAP2A, IPO5, FARP1, RNF113B, STK24, SLC15A1, DOCK9, UBAC2, GPR18, GPR183, TM9SF2, CLYBL, ZIC5, ZIC2, PCCA, GGACT, TMTC4, NALCN, ITGBL1, FGF14, TPP2, METTL21C, CCDC168, TEX30, POGLUT2, BIVM, ERCC5, SLC10A2, DAOA, EFNB2, ARGLU1, FAM155A, LIG4, ABHD13, TNFSF13B, MYO16, IRS2, COL4A1, COL4A2, RAB20, NAXD, CARS2, ING1, ANKRD10, ARHGEF7, TEX29, SOX1, SPACA7, TUBGCP3, ATP11A, MCF2L, F7, F10, PROZ, PCID2, CUL4A, LAMP1, GRTP1, ADPRHL1, DCUN1D2, TMCO3, TFDP1, GRK1, ATP4B, TMEM255B, GAS6, RASA3, CDC16, UPF3A, CHAMP1"
p14c14.0,14,19000000,45215000,0.11903468167713355,0.03338653244068647,"POTEM, POTEG, OR11H2, OR4Q3, OR4M1, OR4N2, OR4K2, OR4K1, OR4K5, OR4K15, OR4K14, OR4K13, OR4L1, OR4K17, OR4N5, OR11G2, OR11H6, OR11H7, OR11H4, TTC5, CCNB1IP1, PARP2, TEP1, KLHL33, OSGEP, APEX1, PIP4P1, PNP, RNASE10, RNASE9, RNASE11, RNASE12, OR6S1, ANG, RNASE4, EDDM3A, EDDM3B, RNASE6, RNASE1, RNASE3, RNASE2, METTL17, SLC39A2, NDRG2, TPPP2, RNASE13, RNASE7, RNASE8, ARHGEF40, ZNF219, TMEM253, OR5AU1, HNRNPC, RPGRIP1, SUPT16H, CHD8, RAB2B, TOX4, METTL3, SALL2, OR10G3, OR10G2, OR4E2, OR4E1, DAD1, ABHD4, OR6J1, OXA1L, SLC7A7, MRPL52, MMP14, LRP10, REM2, RBM23, PRMT5, HAUS4, AJUBA, C14orf93, PSMB5, PSMB11, CDH24, ACIN1, C14orf119, LMLN2, CEBPE, SLC7A8, RNF212B, HOMEZ, PPP1R3E, BCL2L2, BCL2L2-PABPN1, PABPN1, SLC22A17, EFS, IL25, CMTM5, MYH6, MYH7, NGDN, THTPA, ZFHX2, AP1G2, JPH4, DHRS2, DHRS4, DHRS4L2, CARMIL3, CPNE6, NRL, PCK2, DCAF11, FITM1, PSME1, EMC9, PSME2, RNF31, IRF9, REC8, IPO4, TM9SF1, TSSK4, CHMP4A, MDP1, NEDD8, GMPR2, TINF2, TGM1, RABGGTA, DHRS1, NOP9, CIDEB, LTB4R2, LTB4R, ADCY4, RIPK3, NFATC4, NYNRIN, KHNYN, CBLN3, SDR39U1, CMA1, CTSG, GZMH, GZMB, STXBP6, NOVA1, FOXG1, PRKD1, G2E3, SCFD1, COCH, STRN3, AP4S1, HECTD1, HEATR5A, DTD2, GPR33, NUBPL, ARHGAP5, AKAP6, NPAS3, EGLN3, SPTSSA, EAPP, SNX6, CFL2, BAZ1A, SRP54, FAM177A1, PPP2R3C, PRORP, PSMA6, NFKBIA, INSM2, RALGAPA1, BRMS1L, MBIP, NKX2-1, NKX2-8, PAX9, SLC25A21, MIPOL1, FOXA1, SSTR1, CLEC14A, SEC23A, GEMIN2, TRAPPC6B, PNN, MIA2, FBXO33, LRFN5, FSCB, C14orf28, KLHL28, TOGARAM1, PRPF39, FKBP3, FANCM, MIS18BP1"
p14c14.1,14,45210000,45615000,0.9999998719478527,0.29500365778746473,
p14c14.2,14,45610000,46140000,0.989903837599822,0.13926219459044337,
p14c14.3,14,46135000,57605000,0.6534296726269135,0.04086854812315975,"RPL10L, MDGA2, RPS29, LRR1, RPL36AL, MGAT2, DNAAF2, POLE2, KLHDC1, KLHDC2, NEMF, ARF6, VCPKMT, SOS2, L2HGDH, DMAC2L, CDKL1, ATL1, SAV1, NIN, ABHD12B, PYGL, TRIM9, TMX1, FRMD6, GNG2, RTRAF, NID2, PTGDR, PTGER2, TXNDC16, GPR137C, ERO1A, PSMC6, STYX, GNPNAT1, FERMT2, DDHD1, BMP4, CDKN3, CNIH1, GMFB, CGRRF1, SAMD4A, GCH1, WDHD1, SOCS4, MAPK1IP1L, LGALS3, DLGAP5, FBXO34, ATG14, TBPL2, KTN1, PELI2, TMEM260, OTX2, EXOC5, AP5M1, NAA30, CCDC198, SLC35F4"
p14c14.4,14,57600000,57970000,0.9981889163872045,0.21418680474770668,
p14c14.5,14,57965000,63685000,0.7219684945889868,0.04288080761201209,"ARMH4, ACTR10, PSMA3, ARID4A, TOMM20L, TIMM9, KIAA0586, DACT1, DAAM1, GPR135, L3HYPDH, JKAMP, CCDC175, RTN1, LRRC9, PCNX4, DHRS7, PPM1A, C14orf39, SIX6, SIX1, SIX4, MNAT1, TRMT5, SLC38A6, PRKCH, TMEM30B, HIF1A, SNAPC1, SYT16, KCNH5, RHOJ, GPHB5, PPP2R5E, WDR89, SGPP1"
p14c14.6,14,63680000,64615000,0.9998590468055092,0.17813017703349251,"SYNE2, ESR2, MTHFD1, ZBTB25, AKAP5, ZBTB1, HSPA2, PPP1R36"
p14c14.7,14,64610000,68365000,0.12342395890428215,0.022731014020277558,"PLEKHG3, SPTB, CHURC1, GPX2, RAB15, FNTB, MAX, FUT8, CCDC196, GPHN, FAM71D, MPP5, ATP6V1D, EIF2S1, PLEK2, TMEM229B, PLEKHH1, PIGH, ARG2, VTI1B, RDH11, RDH12, ZFYVE26, RAD51B"
p14c14.8,14,68360000,68630000,0.9997822151111954,0.29129182146496124,
p14c14.9,14,68625000,82540000,0.1671992124722086,0.03545989204552424,"ZFP36L1, ACTN1, DCAF5, EXD2, GALNT16, ERH, SLC39A9, PLEKHD1, CCDC177, SUSD6, SRSF5, SLC10A1, SMOC1, SLC8A3, COX16, SYNJ2BP, ADAM21, ADAM20, MED6, TTC9, MAP3K9, PCNX1, SIPA1L1, RGS6, DPF3, DCAF4, ZFYVE1, RBM25, PSEN1, PAPLN, NUMB, HEATR4, RIOX1, ACOT1, ACOT2, ACOT4, ACOT6, DNAL1, PNMA1, MIDEAS, PTGR2, ZNF410, FAM161B, COQ6, ENTPD5, BBOF1, ALDH6A1, LIN52, VSX2, ABCD4, VRTN, SYNDIG1L, NPC2, ISCA2, LTBP2, AREL1, FCF1, YLPM1, PROX2, DLST, RPS6KL1, PGF, EIF2B2, MLH3, ACYP1, ZC2HC1C, NEK9, TMED10, FOS, JDP2, BATF, FLVCR2, ERG28, TTLL5, TGFB3, IFT43, GPATCH2L, ESRRB, VASH1, ANGEL1, LRRC74A, IRF2BPL, CIPC, ZDHHC22, TMEM63C, NGB, POMT2, GSTZ1, TMED8, SAMD15, NOXRED1, VIPAS39, AHSA1, ISM2, SPTLC2, ALKBH1, SLIRP, SNW1, ADCK1, NRXN3, DIO2, CEP128, TSHR, GTF2A1, STON2, SEL1L"
p14c14.10,14,82535000,82630000,1.0694817712828914e-05,-0.309120428255295,
p14c14.11,14,82625000,107290000,0.7355525106378082,0.04568043345190876,"FLRT2, GALC, GPR65, KCNK10, SPATA7, PTPN21, ZC3H14, EML5, TTC8, FOXN3, EFCAB11, TDP1, KCNK13, PSMC1, NRDE2, CALM1, TTC7B, RPS6KA5, DGLUCY, GPR68, CCDC88C, PPP4R3A, CATSPERB, TC2N, FBLN5, TRIP11, ATXN3, NDUFB1, CPSF2, SLC24A4, RIN3, LGMN, GOLGA5, CHGA, ITPK1, MOAP1, TMEM251, GON7, UBR7, BTBD7, UNC79, COX8C, PRIMA1, FAM181A, ASB2, CCDC197, OTUB2, DDX24, IFI27L1, IFI27, IFI27L2, PPP4R4, SERPINA10, SERPINA6, SERPINA1, SERPINA11, SERPINA9, SERPINA12, SERPINA4, SERPINA5, SERPINA3, GSC, DICER1, CLMN, SYNE3, GLRX5, TCL1B, TCL1A, C14orf132, BDKRB2, BDKRB1, ATG2B, GSKIP, AK7, PAPOLA, VRK1, BCL11B, SETD3, CCNK, CCDC85C, HHIPL1, CYP46A1, EML1, EVL, DEGS2, YY1, SLC25A29, SLC25A47, WARS1, WDR25, BEGAIN, DLK1, RTL1, DIO3, PPP2R5C, DYNC1H1, HSP90AA1, WDR20, MOK, ZNF839, CINP, TECPR2, ANKRD9, RCOR1, TRAF3, AMN, CDC42BPB, LBHD2, EXOC3L4, TNFAIP2, EIF5, MARK3, CKB, TRMT61A, BAG5, COA8, KLC1, XRCC3, ZFYVE21, PPP1R13B, ATP5MJ, TDRD9, RD3L, ASPG, KIF26A, C14orf180, TMEM179, INF2, ADSS1, SIVA1, AKT1, ZBTB42, CEP170B, PLD4, AHNAK2, CLBA1, CDCA4, GPR132, JAG2, NUDT14, BRF1, BTBD6, PACS2, TEX22, MTA1, CRIP2, CRIP1, TEDC1, TMEM121"
p14c15.0,15,20000000,42430000,0.875433079691341,0.0566328698577423,"GOLGA6L6, POTEB2, POTEB3, POTEB, OR4M2, OR4N4, NIPA1, NIPA2, CYFIP1, TUBGCP5, GOLGA6L1, GOLGA6L2, MKRN3, MAGEL2, NDN, NPAP1, SNRPN, SNURF, UBE3A, ATP10A, GABRB3, GABRA5, GABRG3, OCA2, HERC2, GOLGA8F, GOLGA8G, GOLGA8M, APBA2, FAM189A1, NSMCE3, TJP1, GOLGA8J, GOLGA8T, CHRFAM7A, GOLGA8R, GOLGA8Q, GOLGA8H, ARHGAP11B, FAN1, MTMR10, TRPM1, KLF13, OTUD7A, CHRNA7, GOLGA8K, GOLGA8O, GOLGA8N, ARHGAP11A, SCG5, GREM1, FMN1, RYR3, AVEN, CHRM5, EMC7, PGBD4, KATNBL1, EMC4, SLC12A6, NOP10, NUTM1, LPCAT4, GOLGA8A, GOLGA8B, GJD2, ACTC1, AQR, ZNF770, NANOGP8, DPH6, CDIN1, MEIS2, TMCO5A, SPRED1, FAM98B, RASGRP1, THBS1, FSIP1, GPR176, EIF2AK4, SRP14, BMF, BUB1B, PAK6, ANKRD63, PLCB2, INAFM2, CCDC9B, PHGR1, DISP2, KNSTRN, IVD, BAHD1, CHST14, CCDC32, RPUSD2, KNL1, RAD51, RMDN3, GCHFR, DNAJC17, C15orf62, ZFYVE19, PPP1R14D, SPINT1, RHOV, VPS18, DLL4, CHAC1, INO80, EXD1, CHP1, OIP5, NUSAP1, NDUFAF1, RTF1, ITPKA, LTK, RPAP1, TYRO3, MGA, MAPKBP1, JMJD7, PLA2G4B, SPTBN5, EHD4, PLA2G4E, PLA2G4D, PLA2G4F, VPS39, TMEM87A, GANC, CAPN3, ZNF106"
p14c15.1,15,42425000,43010000,0.9988718547014043,0.17857488217278847,"SNAP23, LRRC57, HAUS2, STARD9, CDAN1, TTBK2, UBR1"
p14c15.2,15,43005000,44010000,0.1790274020520582,0.005780756914524044,"TMEM62, CCNDBP1, EPB42, TGM5, TGM7, LCMT2, ADAL, ZSCAN29, TUBGCP4, TP53BP1, MAP1A, PPIP5K1, CKMT1B, STRC, CATSPER2, CKMT1A, PDIA3, ELL3, SERF2, SERINC4, HYPK, MFAP1, WDR76, FRMD5"
p14c15.3,15,44005000,45925000,0.998357113259171,0.1295160091524794,"GOLM2, CTDSPL2, EIF3J, SPG11, PATL2, B2M, TRIM69, TERB2, SORD, DUOX2, DUOXA2, DUOXA1, DUOX1, SHF, SLC28A2, GATM, SPATA5L1, C15orf48, SLC30A4, BLOC1S6, SQOR"
p14c15.4,15,45920000,64475000,0.6852630586798575,0.04322206752569069,"SEMA6D, SLC24A5, MYEF2, CTXN2, SLC12A1, DUT, FBN1, CEP152, SHC4, EID1, SECISBP2L, COPS2, GALK2, FAM227B, FGF7, DTWD1, ATP8B4, SLC27A2, HDC, GABPB1, USP8, USP50, TRPM7, SPPL2A, AP4E1, TNFAIP8L3, CYP19A1, GLDN, DMXL2, SCG3, LYSMD2, TMOD2, TMOD3, LEO1, MAPK6, BCL2L10, GNB5, MYO5C, MYO5A, ARPP19, FAM214A, ONECUT1, WDR72, UNC13C, RSL24D1, RAB27A, PIGBOS1, PIGB, CCPG1, C15orf65, DNAAF4, PYGO1, PRTG, NEDD4, TEX9, MNS1, ZNF280D, TCF12, CGNL1, MYZAP, GCOM1, POLR2M, ALDH1A2, AQP9, LIPC, ADAM10, MINDY2, SLTM, RNF111, CCNB2, MYO1E, LDHAL6B, FAM81A, GCNT3, GTF2A2, BNIP2, FOXB1, ANXA2, ICE2, RORA, VPS13C, C2CD4A, C2CD4B, TLN2, TPM1, LACTB, RPS27L, RAB8B, APH1B, CA12, USP3, FBXL22, HERC1, DAPK2, CIAO2A, SNX1, SNX22, PPIB, CSNK1G1, PCLAF, TRIP4, ZNF609"
p14c15.5,15,64470000,65945000,0.9986863327599158,0.1491972895649509,"OAZ2, RBPMS2, PIF1, PLEKHO2, ANKDD1A, SPG21, MTFMT, SLC51B, RASL12, KBTBD13, UBAP1L, PDCD7, CLPX, CILP, PARP16, IGDCC3, IGDCC4, DPP8, HACD3, INTS14, SLC24A1, DENND4A, RAB11A, MEGF11"
p14c15.6,15,65940000,68380000,0.20909877988470177,0.021553529657569685,"DIS3L, TIPIN, MAP2K1, SNAPC5, RPL4, ZWILCH, LCTL, SMAD6, SMAD3, AAGAB, IQCH, C15orf61, MAP2K5, PIAS1, CALML4, CLN6, FEM1B, ITGA11"
p14c15.7,15,68375000,69170000,0.9870756072443918,0.1593141034838686,"CORO2B, ANP32A, SPESP1, NOX5, GLCE"
p14c15.8,15,69165000,90490000,0.09090913861356281,0.037166404400337895,"PAQR5, KIF23, RPLP1, TLE3, UACA, LARP6, LRRC49, THAP10, THSD4, NR2E3, MYO9A, SENP8, GRAMD2A, PKM, PARP6, CELF6, HEXA, TMEM202, ARIH1, GOLGA6B, HIGD2B, BBS4, ADPGK, NEO1, HCN4, REC114, NPTN, CD276, INSYN1, TBC1D21, LOXL1, STOML1, PML, GOLGA6A, ISLR2, ISLR, STRA6, CCDC33, CYP11A1, SEMA7A, UBL7, ARID3B, CLK3, EDC3, CYP1A1, CYP1A2, CSK, LMAN1L, CPLX3, ULK3, SCAMP2, MPI, FAM219B, COX5A, RPP25, SCAMP5, PPCDC, C15orf39, GOLGA6C, GOLGA6D, COMMD4, NEIL1, MAN2C1, SIN3A, PTPN9, SNUPN, IMP3, SNX33, CSPG4, ODF3L1, UBE2Q2, FBXO22, NRG4, TMEM266, ETFA, ISL2, SCAPER, RCN2, PSTPIP1, TSPAN3, PEAK1, HMG20A, LINGO1, TBC1D2B, SH2D7, CIB2, IDH3A, ACSBG1, DNAJA4, WDR61, CRABP1, IREB2, HYKK, PSMA4, CHRNA5, CHRNA3, CHRNB4, ADAMTS7, MORF4L1, CTSH, RASGRF1, ANKRD34C, TMED3, MINAR1, MTHFS, BCL2A1, ZFAND6, FAH, CTXND1, ARNT2, ABHD17C, CEMIP, MESD, TLNRD1, CFAP161, IL16, STARD5, TMC3, MEX3B, EFL1, SAXO2, GOLGA6L10, GOLGA6L9, RPS17, CPEB1, AP3B2, FSD2, WHAMM, HOMER2, RAMAC, C15orf40, BTBD1, TM6SF1, HDGFL3, BNC1, SH3GL3, ADAMTSL3, GOLGA6L4, ZSCAN2, WDR73, NMB, SEC11A, ZNF592, ALPK3, SLC28A1, PDE8A, AKAP13, KLHL25, AGBL1, NTRK3, MRPL46, MRPS11, DET1, AEN, ISG20, ACAN, HAPLN3, MFGE8, ABHD2, RLBP1, FANCI, POLG, RHCG, TICRR, KIF7, PLIN1, PEX11A, WDR93, MESP1, MESP2, ANPEP, AP3S2, ARPIN, ZNF710, IDH2, SEMA4B, CIB1, GDPGP1, NGRN, ZNF774, IQGAP1"
p14c15.9,15,90485000,90525000,0.9999998329961305,0.5323245357673254,
p14c15.10,15,90520000,102510000,0.26795598328220793,0.04185478095690413,"CRTC3, BLM, FURIN, FES, MAN2A2, HDDC3, UNC45A, RCCD1, PRC1, VPS33B, SV2B, SLCO3A1, ST8SIA2, FAM174B, CHD2, RGMA, MCTP2, NR2F2, ARRDC4, IGF1R, PGPEP1L, SYNM, TTC23, LRRC28, MEF2A, LYSMD4, ADAMTS17, CERS3, LINS1, ASB7, ALDH1A3, LRRK1, CHSY1, SELENOS, SNRPA1, PCSK6, TM2D3, TARS3, OR4F6, OR4F15, OR4F4"
p14c16.0,16,55000,13730000,0.5682662999376472,0.044114772004704726,"SNRNP25, RHBDF1, MPG, NPRL3, HBZ, HBM, HBA2, HBA1, HBQ1, LUC7L, FAM234A, RGS11, ARHGDIG, PDIA2, AXIN1, MRPL28, PGAP6, NME4, DECR2, RAB11FIP3, CAPN15, PRR35, NHLRC4, PIGQ, RAB40C, WFIKKN1, METTL26, MCRIP2, WDR90, RHOT2, RHBDL1, STUB1, JMJD8, WDR24, FBXL16, METRN, ANTKMT, CCDC78, HAGHL, CIAO3, MSLN, RPUSD1, CHTF18, GNG13, LMF1, SOX8, SSTR5, C1QTNF8, CACNA1H, TPSG1, TPSAB1, TPSD1, UBE2I, BAIAP3, TSR3, GNPTG, UNKL, C16orf91, CLCN7, PTX4, TELO2, IFT140, TMEM204, CRAMP1, JPT2, MAPK8IP3, NME3, MRPS34, EME2, SPSB3, NUBP2, IGFALS, HAGH, FAHD1, MEIOB, HS3ST6, MSRB1, RPL3L, NDUFB10, RPS2, RNF151, TBL3, NOXO1, GFER, SYNGR3, NPW, SLC9A3R2, NTHL1, TSC2, PKD1, RAB26, TRAF7, CASKIN1, MLST8, BRICD5, PGP, E4F1, DNASE1L2, ECI1, RNPS1, ABCA3, CCNF, TEDC2, NTN3, TBC1D24, ATP6V0C, AMDHD2, CEMP1, PDPK1, KCTD5, PRSS27, SRRM2, ELOB, PRSS33, PRSS21, ZG16B, PRSS22, FLYWCH2, FLYWCH1, KREMEN2, PAQR4, PKMYT1, CLDN9, CLDN6, TNFRSF12A, HCFC1R1, THOC6, BICDL2, MMP25, IL32, ZSCAN10, ZNF205, ZNF213, OR1F1, ZNF200, MEFV, ZNF263, TIGD7, ZNF75A, OR2C1, MTRNR2L4, ZSCAN32, ZNF174, ZNF597, NAA60, C16orf90, CLUAP1, NLRC3, SLX4, DNASE1, TRAP1, CREBBP, ADCY9, SRL, TFAP4, GLIS2, PAM16, CORO7-PAM16, CORO7, VASN, DNAJA3, NMRAL1, HMOX2, CDIP1, C16orf96, UBALD1, MGRN1, NUDT16L1, ANKS3, C16orf71, ZNF500, SEPTIN12, SMIM22, ROGDI, GLYR1, UBN1, PPL, SEC14L5, NAGPA, C16orf89, ALG1, EEF2KMT, RBFOX1, TMEM114, METTL22, ABAT, TMEM186, PMM2, CARHSP1, USP7, C16orf72, GRIN2A, ATF7IP2, EMP2, TEKT5, NUBP1, TVP23A, CIITA, DEXI, CLEC16A, SOCS1, TNP2, PRM3, PRM2, PRM1, RMI2, LITAF, SNN, TXNDC11, ZC3H7A, RSL1D1, GSPT1, TNFRSF17, SNX29, CPPED1, SHISA9"
p14c16.1,16,13725000,14375000,0.9967380191698731,0.17590090201785055,"ERCC4, MRTFB"
p14c16.2,16,14370000,30635000,0.31388301378282774,0.03759585235577813,"PARN, BFAR, PLA2G10, NPIPA3, NPIPA2, NOMO1, NPIPA1, PDXDC1, NTAN1, RRN3, NPIPA5, MPV17L, BMERB1, MARF1, NDE1, MYH11, CEP20, ABCC1, ABCC6, NOMO3, NPIPA7, XYLT1, NPIPA8, NOMO2, RPS15A, ARL6IP1, SMG1, TMC7, COQ7, ITPRIPL2, SYT17, CLEC19A, TMC5, GDE1, CCP110, VPS35L, KNOP1, IQCK, GPRC5B, GPR139, GP2, UMOD, PDILT, ACSM5, ACSM2A, ACSM2B, ACSM1, THUMPD1, ACSM3, ERI2, REXO5, DCUN1D3, LYRM1, DNAH3, TMEM159, ZP2, ANKS4B, CRYM, METTL9, IGSF6, OTOA, UQCRC2, PDZD9, MOSMO, VWA3A, EEF2K, POLR3E, CDR2, NPIPB5, HS3ST2, USP31, SCNN1G, SCNN1B, COG7, GGA2, EARS2, UBFD1, NDUFAB1, PALB2, DCTN5, PLK1, ERN2, CHP2, PRKCB, CACNG3, RBBP6, TNRC6A, SLC5A11, ARHGAP17, LCMT1, AQP8, ZKSCAN2, HS3ST4, KDM8, NSMCE1, IL4R, IL21R, GTF3C1, KATNIP, GSG1L, XPO6, SBK1, NPIPB6, EIF3CL, CLN3, APOBR, IL27, NUPR1, SGF29, SULT1A2, SULT1A1, NPIPB8, EIF3C, NPIPB9, ATXN2L, TUFM, SH2B1, ATP2A1, RABEP2, CD19, NFATC2IP, SPNS1, LAT, BOLA2, SLX1B, SULT1A4, SPN, QPRT, C16orf54, ZG16, KIF22, MAZ, PRRT2, PAGR1, MVP, CDIPT, SEZ6L2, ASPHD1, KCTD13, TMEM219, TAOK2, HIRIP3, INO80E, DOC2A, C16orf92, TLCD3B, ALDOA, PPP4C, TBX6, YPEL3, GDPD3, MAPK3, CORO1A, BOLA2B, SLX1A, SULT1A3, NPIPB13, CD2BP2, TBC1D10B, MYLPF, SEPTIN1, ZNF48, ZNF771, DCTPP1, SEPHS2, ITGAL, ZNF768, ZNF747, ZNF764, ZNF688, ZNF785, ZNF689"
p14c16.3,16,30630000,46710000,0.06540848649922347,0.0021996302161559115,"PRR14, FBRS, SRCAP, TMEM265, PHKG2, CCDC189, RNF40, ZNF629, BCL7C, CTF1, FBXL19, ORAI3, SETD1A, HSD3B7, STX1B, STX4, ZNF668, ZNF646, PRSS53, VKORC1, BCKDK, KAT8, PRSS8, PRSS36, FUS, PYCARD, TRIM72, PYDC1, ITGAM, ITGAX, ITGAD, COX6A2, ZNF843, ARMC5, TGFB1I1, SLC5A2, RUSF1, AHSP, ZNF720, ZNF267, TP53TG3D, TP53TG3, TP53TG3C, TP53TG3E, TP53TG3B, TP53TG3F, SHCBP1, VPS35, ORC6, MYLK3"
p14c16.4,16,46705000,47755000,0.9930478186902758,0.12670317763892835,"C16orf87, GPT2, DNAJA2, NETO2, ITFG1, PHKB"
p14c16.5,16,47750000,47990000,0.9999999972665217,0.39148666224122924,
